"site"	"order"	"simul"	"speciesShortName"	"mean_biom_tot"
"Davos"	"random_16"	11	"AAlb"	1.26170427884091
"Davos"	"random_16"	11	"AInc"	2.42067234052273
"Davos"	"random_16"	11	"BPen"	3.68278134047727
"Davos"	"random_16"	11	"PCem"	305.588220377114
"Davos"	"random_16"	11	"PMon"	2.57469799920455
"Davos"	"random_16"	11	"PSyl"	6.87586381322727
"Davos"	"random_16"	12	"AAlb"	1.82756732636364
"Davos"	"random_16"	12	"AInc"	2.37443890711364
"Davos"	"random_16"	12	"BPen"	2.79375869611364
"Davos"	"random_16"	12	"PCem"	329.9353087
"Davos"	"random_16"	12	"PMon"	2.05417888086364
"Davos"	"random_16"	12	"PSyl"	3.81944641522727
"Davos"	"random_16"	13	"AAlb"	1.04813705493182
"Davos"	"random_16"	13	"BPen"	3.35972121095455
"Davos"	"random_16"	13	"PCem"	321.766603962886
"Davos"	"random_16"	13	"PMon"	1.80468112354545
"Davos"	"random_16"	13	"PSyl"	8.12464339995454
"Davos"	"random_16"	14	"AAlb"	0.934776602159091
"Davos"	"random_16"	14	"BPen"	2.84576994615909
"Davos"	"random_16"	14	"PCem"	320.190375511068
"Davos"	"random_16"	14	"PMon"	3.40034235072727
"Davos"	"random_16"	14	"PSyl"	4.63294291161364
"Davos"	"random_16"	15	"AAlb"	1.20822734547727
"Davos"	"random_16"	15	"BPen"	3.26060770484091
"Davos"	"random_16"	15	"PCem"	327.171112714977
"Davos"	"random_16"	15	"PMon"	2.73624246215909
"Davos"	"random_16"	15	"PSyl"	5.05379513236364
"Davos"	"random_16"	16	"AAlb"	1.01615469306818
"Davos"	"random_16"	16	"BPen"	3.08825878170455
"Davos"	"random_16"	16	"PCem"	339.041627515114
"Davos"	"random_16"	16	"PMon"	3.06640378597727
"Davos"	"random_16"	16	"PSyl"	5.78885263597727
"Davos"	"random_16"	17	"AAlb"	5.50925347215909
"Davos"	"random_16"	17	"BPen"	18.0873578199318
"Davos"	"random_16"	17	"PMon"	13.6548517771364
"Davos"	"random_16"	17	"PSyl"	82.264063552
"Davos"	"random_16"	18	"AAlb"	5.64640422168182
"Davos"	"random_16"	18	"BPen"	17.44358440075
"Davos"	"random_16"	18	"PMon"	11.9432594559773
"Davos"	"random_16"	18	"PSyl"	86.7788038876591
"Davos"	"random_16"	19	"AAlb"	5.98840544345455
"Davos"	"random_16"	19	"BPen"	18.0865397511364
"Davos"	"random_16"	19	"PMon"	13.0422858319091
"Davos"	"random_16"	19	"PSyl"	82.3722255269546
"Davos"	"random_16"	20	"AAlb"	5.55901218384091
"Davos"	"random_16"	20	"BPen"	17.6115518412045
"Davos"	"random_16"	20	"PMon"	12.6051631226818
"Davos"	"random_16"	20	"PSyl"	85.4086156606818
"Davos"	"random_16"	21	"BPen"	18.6802027290455
"Davos"	"random_16"	21	"PMon"	16.5464508934773
"Davos"	"random_16"	21	"PSyl"	87.5402531620682
"Davos"	"random_16"	22	"BPen"	18.4146009781591
"Davos"	"random_16"	22	"PMon"	14.3271332845227
"Davos"	"random_16"	22	"PSyl"	88.0774738527045
"Davos"	"random_16"	23	"BPen"	19.11265237225
"Davos"	"random_16"	23	"PMon"	12.4542858040909
"Davos"	"random_16"	23	"PSyl"	92.0282093752954
"Davos"	"random_16"	24	"BPen"	19.1961450363636
"Davos"	"random_16"	24	"PSyl"	104.32045057275
"Davos"	"random_16"	25	"BPen"	19.6009058145227
"Davos"	"random_16"	25	"PSyl"	99.8924345545455
"Davos"	"random_16"	26	"BPen"	20.0480031197045
"Davos"	"random_16"	26	"PSyl"	103.075265785705
"Davos"	"random_16"	27	"BPen"	18.7843086099091
"Davos"	"random_16"	27	"PSyl"	102.703770433136
"Davos"	"random_16"	28	"PSyl"	133.304933103045
"Davos"	"random_16"	29	"PSyl"	132.870555783773
"Davos"	"random_16"	30	"AGlu"	0.00280804183333333
"Davos"	"random_17"	1	"PAbi"	279.355973558409
"Davos"	"random_17"	1	"PCem"	2.36297768402273
"Davos"	"random_17"	1	"PNig"	0.822070632
"Davos"	"random_17"	2	"PAbi"	288.740821878068
"Davos"	"random_17"	2	"PCem"	5.25004551588636
"Davos"	"random_17"	2	"PNig"	0.744975552227273
"Davos"	"random_17"	3	"PAbi"	283.984698796773
"Davos"	"random_17"	3	"PCem"	0.933215767045455
"Davos"	"random_17"	3	"PNig"	0.796808261431818
"Davos"	"random_17"	4	"PAbi"	286.706069385864
"Davos"	"random_17"	4	"PCem"	2.41616591677273
"Davos"	"random_17"	4	"PNig"	0.648965116318182
"Davos"	"random_17"	5	"LDec"	4.90896076469444
"Davos"	"random_17"	5	"PAbi"	278.163680757886
"Davos"	"random_17"	5	"PCem"	1.50847493970455
"Davos"	"random_17"	5	"PNig"	0.758197721886364
"Davos"	"random_17"	6	"LDec"	5.78788999178571
"Davos"	"random_17"	6	"PAbi"	278.346460102432
"Davos"	"random_17"	6	"PCem"	3.07585427875
"Davos"	"random_17"	6	"PNig"	0.795531190045455
"Davos"	"random_17"	7	"LDec"	9.669190289025
"Davos"	"random_17"	7	"PAbi"	285.411171616455
"Davos"	"random_17"	7	"PCem"	3.63831321159091
"Davos"	"random_17"	7	"PNig"	0.747887188613636
"Davos"	"random_17"	8	"PAbi"	278.621573882
"Davos"	"random_17"	8	"PCem"	2.14028902856818
"Davos"	"random_17"	8	"PNig"	0.784304649613636
"Davos"	"random_17"	9	"PAbi"	272.245408032114
"Davos"	"random_17"	9	"PCem"	2.17944144213636
"Davos"	"random_17"	9	"PNig"	0.713759722704545
"Davos"	"random_17"	10	"PAbi"	282.736843504705
"Davos"	"random_17"	10	"PCem"	4.81938192518182
"Davos"	"random_17"	10	"PNig"	0.796562844704546
"Davos"	"random_17"	11	"PAbi"	289.030236770909
"Davos"	"random_17"	11	"PCem"	1.64889146202273
"Davos"	"random_17"	11	"PNig"	0.830133565295455
"Davos"	"random_17"	12	"PAbi"	284.815014994545
"Davos"	"random_17"	12	"PCem"	1.43278860493182
"Davos"	"random_17"	12	"PNig"	0.8503564645
"Davos"	"random_17"	13	"PAbi"	281.167678431318
"Davos"	"random_17"	13	"PCem"	1.95045513325
"Davos"	"random_17"	13	"PNig"	0.7868769845
"Davos"	"random_17"	14	"LDec"	13.6861787614318
"Davos"	"random_17"	14	"PAbi"	280.409764742341
"Davos"	"random_17"	14	"PCem"	1.37480134884091
"Davos"	"random_17"	14	"PNig"	0.823147895613636
"Davos"	"random_17"	15	"PAbi"	273.996913892864
"Davos"	"random_17"	15	"PCem"	5.31357362588636
"Davos"	"random_17"	15	"PNig"	0.840372188795455
"Davos"	"random_17"	16	"LDec"	4.481543910125
"Davos"	"random_17"	16	"PAbi"	276.934165895432
"Davos"	"random_17"	16	"PCem"	2.16358317031818
"Davos"	"random_17"	16	"PNig"	0.813536411818182
"Davos"	"random_17"	17	"PAbi"	279.491525334205
"Davos"	"random_17"	17	"PCem"	3.35273248343182
"Davos"	"random_17"	17	"PNig"	0.7733221625
"Davos"	"random_17"	18	"PAbi"	281.586000946318
"Davos"	"random_17"	18	"PCem"	1.10586048465909
"Davos"	"random_17"	19	"LDec"	10.76211101975
"Davos"	"random_17"	19	"PAbi"	285.479601183432
"Davos"	"random_17"	20	"PAbi"	292.523003554182
"Davos"	"random_17"	21	"PAbi"	284.551690553114
"Davos"	"random_17"	22	"PAbi"	285.574225114659
"Davos"	"random_17"	23	"LDec"	8.865251596375
"Davos"	"random_17"	23	"PAbi"	289.953402775932
"Davos"	"random_17"	24	"LDec"	5.99678623986111
"Davos"	"random_17"	24	"PAbi"	283.5463783295
"Davos"	"random_17"	25	"LDec"	11.9606361176818
"Davos"	"random_17"	25	"PAbi"	277.864136102636
"Davos"	"random_17"	26	"PAbi"	288.186724602227
"Davos"	"random_17"	27	"PAbi"	276.66072037225
"Davos"	"random_17"	28	"LDec"	344.365692905864
"Davos"	"random_17"	28	"SAuc"	1.27445656747727
"Davos"	"random_17"	29	"AVir"	4.09431977165909
"Davos"	"random_17"	29	"SAuc"	5.05903865575
"Davos"	"random_17"	30	"SAuc"	4.91873305018182
"Davos"	"random_18"	1	"LDec"	7.73808148409091
"Davos"	"random_18"	1	"PAbi"	284.525709299682
"Davos"	"random_18"	1	"PCem"	1.69487904990909
"Davos"	"random_18"	1	"PNig"	0.799088938022727
"Davos"	"random_18"	2	"PAbi"	283.776241049045
"Davos"	"random_18"	2	"PCem"	2.38756530334091
"Davos"	"random_18"	2	"PNig"	0.795659182772727
"Davos"	"random_18"	3	"PAbi"	282.274173882341
"Davos"	"random_18"	3	"PCem"	2.74499616275
"Davos"	"random_18"	3	"PNig"	0.808959293068182
"Davos"	"random_18"	4	"PAbi"	276.399037752909
"Davos"	"random_18"	4	"PCem"	1.22521354586364
"Davos"	"random_18"	4	"PNig"	0.869588810522727
"Davos"	"random_18"	5	"AAlb"	1.42662760572727
"Davos"	"random_18"	5	"AInc"	1.73677920686364
"Davos"	"random_18"	5	"BPen"	2.24868892122727
"Davos"	"random_18"	5	"LDec"	53.1753032480682
"Davos"	"random_18"	5	"PCem"	274.794852824
"Davos"	"random_18"	5	"PMon"	0.576226039477273
"Davos"	"random_18"	5	"PNig"	6.45809090084091
"Davos"	"random_18"	5	"PSyl"	2.37332351502273
"Davos"	"random_18"	6	"AAlb"	1.03226725056818
"Davos"	"random_18"	6	"AInc"	2.15378948245455
"Davos"	"random_18"	6	"BPen"	1.67992712825
"Davos"	"random_18"	6	"PCem"	301.583653973341
"Davos"	"random_18"	6	"PMon"	0.874089738431818
"Davos"	"random_18"	6	"PNig"	7.02432899734091
"Davos"	"random_18"	6	"PSyl"	2.79704151947727
"Davos"	"random_18"	7	"AAlb"	1.23289516106818
"Davos"	"random_18"	7	"AInc"	2.02174463184091
"Davos"	"random_18"	7	"BPen"	2.96064396245455
"Davos"	"random_18"	7	"PCem"	281.049453751205
"Davos"	"random_18"	7	"PMon"	1.63938650593182
"Davos"	"random_18"	7	"PNig"	6.51087819025
"Davos"	"random_18"	7	"PSyl"	4.32828230554545
"Davos"	"random_18"	8	"AAlb"	1.05818463861364
"Davos"	"random_18"	8	"AInc"	1.95337486106818
"Davos"	"random_18"	8	"BPen"	2.04588614895455
"Davos"	"random_18"	8	"PCem"	308.079488409068
"Davos"	"random_18"	8	"PMon"	2.47987989979545
"Davos"	"random_18"	8	"PNig"	5.76568888152273
"Davos"	"random_18"	8	"PSyl"	5.65566095952273
"Davos"	"random_18"	9	"AAlb"	1.11843708747727
"Davos"	"random_18"	9	"BPen"	2.32298846588636
"Davos"	"random_18"	9	"PCem"	313.944339956477
"Davos"	"random_18"	9	"PNig"	5.89873233720455
"Davos"	"random_18"	9	"PSyl"	3.30190477590909
"Davos"	"random_18"	10	"AAlb"	1.42076885870455
"Davos"	"random_18"	10	"BPen"	1.88036107897727
"Davos"	"random_18"	10	"PCem"	325.453061751
"Davos"	"random_18"	10	"PMon"	1.57736334940909
"Davos"	"random_18"	10	"PNig"	5.5772691745
"Davos"	"random_18"	10	"PSyl"	3.43008313279545
"Davos"	"random_18"	11	"AAlb"	1.08070922570455
"Davos"	"random_18"	11	"BPen"	2.88237228734091
"Davos"	"random_18"	11	"PCem"	302.770667179636
"Davos"	"random_18"	11	"PNig"	6.460477279
"Davos"	"random_18"	11	"PSyl"	5.55860967902273
"Davos"	"random_18"	12	"AAlb"	0.990225143068182
"Davos"	"random_18"	12	"BPen"	2.58002479870455
"Davos"	"random_18"	12	"PCem"	306.727188978068
"Davos"	"random_18"	12	"PNig"	6.05268621425
"Davos"	"random_18"	12	"PSyl"	6.44106486043182
"Davos"	"random_18"	13	"AAlb"	1.08231747995455
"Davos"	"random_18"	13	"BPen"	2.59906536652273
"Davos"	"random_18"	13	"PCem"	313.335020155477
"Davos"	"random_18"	13	"PNig"	5.66687079784091
"Davos"	"random_18"	13	"PSyl"	5.95147967381818
"Davos"	"random_18"	14	"AAlb"	0.813908507045455
"Davos"	"random_18"	14	"BPen"	3.37626912118182
"Davos"	"random_18"	14	"PCem"	317.510885272727
"Davos"	"random_18"	14	"PNig"	5.73588882793182
"Davos"	"random_18"	14	"PSyl"	6.91837410195455
"Davos"	"random_18"	15	"AAlb"	1.77254739679545
"Davos"	"random_18"	15	"BPen"	3.02176444036364
"Davos"	"random_18"	15	"PCem"	314.336515616773
"Davos"	"random_18"	15	"PNig"	5.93520942872727
"Davos"	"random_18"	16	"AAlb"	0.71994421325
"Davos"	"random_18"	16	"BPen"	3.3579970225
"Davos"	"random_18"	16	"PCem"	314.392500591227
"Davos"	"random_18"	16	"PNig"	5.98405515211364
"Davos"	"random_18"	17	"AAlb"	1.05698578802273
"Davos"	"random_18"	17	"BPen"	3.28328367609091
"Davos"	"random_18"	17	"PCem"	312.153075786477
"Davos"	"random_18"	17	"PNig"	5.98047173347727
"Davos"	"random_18"	18	"AAlb"	1.02630537936364
"Davos"	"random_18"	18	"BPen"	3.34582566406818
"Davos"	"random_18"	18	"PCem"	315.297304415523
"Davos"	"random_18"	18	"PNig"	6.61304659868182
"Davos"	"random_18"	19	"BPen"	4.04501889290909
"Davos"	"random_18"	19	"PCem"	305.680795033159
"Davos"	"random_18"	19	"PNig"	6.69893429052273
"Davos"	"random_18"	20	"BPen"	3.45124121759091
"Davos"	"random_18"	20	"PCem"	310.956355416977
"Davos"	"random_18"	20	"PNig"	6.42573903040909
"Davos"	"random_18"	21	"BPen"	4.36845626704545
"Davos"	"random_18"	21	"PCem"	346.605569843227
"Davos"	"random_18"	22	"BPen"	4.55381037025
"Davos"	"random_18"	22	"PCem"	349.11904320525
"Davos"	"random_18"	22	"SAuc"	0.220498667772727
"Davos"	"random_18"	23	"BPen"	4.79548403840909
"Davos"	"random_18"	23	"PCem"	332.385455820227
"Davos"	"random_18"	23	"SAuc"	0.224844474636364
"Davos"	"random_18"	24	"BPen"	3.72221974484091
"Davos"	"random_18"	24	"PCem"	343.154795774341
"Davos"	"random_18"	25	"PCem"	354.004862259114
"Davos"	"random_18"	26	"PCem"	343.508779216159
"Davos"	"random_18"	26	"SAuc"	0.256942707409091
"Davos"	"random_18"	27	"QPet"	0.005168544625
"Davos"	"random_18"	27	"SAuc"	5.13998912034091
"Davos"	"random_18"	28	"CAve"	0.0017064485
"Davos"	"random_18"	28	"QPet"	0.0065980153
"Davos"	"random_18"	29	"CAve"	0.00183362383333333
"Davos"	"random_18"	29	"CAve"	0.00183362383333333
"Davos"	"random_19"	1	"LDec"	11.619256964275
"Davos"	"random_19"	1	"PAbi"	273.546829814295
"Davos"	"random_19"	1	"PCem"	1.03597583684091
"Davos"	"random_19"	1	"PNig"	0.745309744045455
"Davos"	"random_19"	2	"PAbi"	273.588790416159
"Davos"	"random_19"	2	"PNig"	0.857783634
"Davos"	"random_19"	3	"PAbi"	281.767659443182
"Davos"	"random_19"	3	"PNig"	0.877387581863636
"Davos"	"random_19"	4	"PAbi"	281.436840395227
"Davos"	"random_19"	4	"PNig"	0.804848351409091
"Davos"	"random_19"	5	"PAbi"	283.565501295932
"Davos"	"random_19"	5	"PNig"	0.801744236568182
"Davos"	"random_19"	5	"PTre"	0.142238490909091
"Davos"	"random_19"	6	"PAbi"	278.078372355227
"Davos"	"random_19"	6	"PNig"	0.875099668727273
"Davos"	"random_19"	7	"PAbi"	288.045847820795
"Davos"	"random_19"	7	"PNig"	0.731426821681818
"Davos"	"random_19"	8	"PAbi"	290.168291811318
"Davos"	"random_19"	8	"PNig"	0.856828468318182
"Davos"	"random_19"	9	"AInc"	0.131242581825
"Davos"	"random_19"	9	"PAbi"	287.048650546523
"Davos"	"random_19"	9	"PNig"	0.862531314704545
"Davos"	"random_19"	10	"PAbi"	282.613916989841
"Davos"	"random_19"	10	"PNig"	0.766345995227273
"Davos"	"random_19"	11	"PAbi"	290.429692968773
"Davos"	"random_19"	11	"PNig"	0.868838762636364
"Davos"	"random_19"	12	"PAbi"	277.508611271773
"Davos"	"random_19"	12	"PNig"	0.880921682636364
"Davos"	"random_19"	13	"PAbi"	284.942307635091
"Davos"	"random_19"	14	"PAbi"	271.878623061614
"Davos"	"random_19"	15	"PAbi"	289.159525260523
"Davos"	"random_19"	16	"PAbi"	286.155819032886
"Davos"	"random_19"	17	"PAbi"	291.790472285523
"Davos"	"random_19"	18	"PAbi"	289.15710197425
"Davos"	"random_19"	19	"PAbi"	291.095403048205
"Davos"	"random_19"	20	"AInc"	0.151822165659091
"Davos"	"random_19"	20	"PAbi"	294.47318798725
"Davos"	"random_19"	21	"PAbi"	283.944997360318
"Davos"	"random_19"	22	"PAbi"	285.018690596818
"Davos"	"random_19"	23	"PAbi"	288.4281149375
"Davos"	"random_19"	23	"PMon"	0.160933810875
"Davos"	"random_19"	24	"PAbi"	284.549695079091
"Davos"	"random_19"	25	"PAbi"	286.965443395182
"Davos"	"random_19"	26	"AInc"	0.210642490363636
"Davos"	"random_19"	26	"PAbi"	287.872084451932
"Davos"	"random_19"	27	"AAlb"	6.36093168754545
"Davos"	"random_19"	27	"AInc"	44.10562110475
"Davos"	"random_19"	27	"SAuc"	3.23854966834091
"Davos"	"random_19"	28	"AAlb"	6.89513376222727
"Davos"	"random_19"	28	"AInc"	46.2042796395
"Davos"	"random_19"	29	"AAlb"	6.41627501509091
"Davos"	"random_19"	29	"AInc"	46.0336998896364
"Davos"	"random_19"	30	"AAlb"	10.1364457348864
"Davos"	"random_20"	1	"LDec"	6.45844109983333
"Davos"	"random_20"	1	"PAbi"	294.447923799136
"Davos"	"random_20"	1	"PCem"	2.04073265077273
"Davos"	"random_20"	1	"PNig"	0.794014991272727
"Davos"	"random_20"	2	"PAbi"	274.863091827773
"Davos"	"random_20"	2	"PCem"	5.14023437477273
"Davos"	"random_20"	2	"PNig"	0.760887204681818
"Davos"	"random_20"	3	"PAbi"	277.312513351409
"Davos"	"random_20"	3	"PCem"	3.24393565154545
"Davos"	"random_20"	3	"PNig"	0.682281645386364
"Davos"	"random_20"	4	"PAbi"	278.841325079523
"Davos"	"random_20"	4	"PCem"	2.14628731556818
"Davos"	"random_20"	4	"PNig"	0.822343765022727
"Davos"	"random_20"	5	"PAbi"	281.538879250818
"Davos"	"random_20"	5	"PCem"	3.97689272895455
"Davos"	"random_20"	5	"PNig"	0.726963445477273
"Davos"	"random_20"	6	"LDec"	1.94683001935714
"Davos"	"random_20"	6	"PAbi"	283.00764447875
"Davos"	"random_20"	6	"PCem"	2.81126182888636
"Davos"	"random_20"	6	"PNig"	0.771040367545454
"Davos"	"random_20"	7	"PAbi"	282.009514490773
"Davos"	"random_20"	7	"PCem"	2.33758870713636
"Davos"	"random_20"	7	"PNig"	0.855403464545455
"Davos"	"random_20"	8	"AAlb"	2.10142189390909
"Davos"	"random_20"	8	"AInc"	1.53247025711364
"Davos"	"random_20"	8	"BPen"	1.38525786447727
"Davos"	"random_20"	8	"LDec"	56.7142942286591
"Davos"	"random_20"	8	"PCem"	253.112578940364
"Davos"	"random_20"	8	"PMon"	0.813605682045455
"Davos"	"random_20"	8	"PNig"	7.72245556804545
"Davos"	"random_20"	8	"PSyl"	2.04266697361364
"Davos"	"random_20"	8	"PTre"	1.10858365504545
"Davos"	"random_20"	9	"AAlb"	0.9508969425
"Davos"	"random_20"	9	"AInc"	1.89703029531818
"Davos"	"random_20"	9	"BPen"	1.7354991285
"Davos"	"random_20"	9	"PCem"	306.100598065068
"Davos"	"random_20"	9	"PMon"	1.08231354179545
"Davos"	"random_20"	9	"PNig"	6.04150733427273
"Davos"	"random_20"	9	"PSyl"	3.17310969529545
"Davos"	"random_20"	9	"PTre"	1.52129330043182
"Davos"	"random_20"	10	"AAlb"	1.29118389329545
"Davos"	"random_20"	10	"AInc"	1.90874008618182
"Davos"	"random_20"	10	"BPen"	1.777491513
"Davos"	"random_20"	10	"PCem"	284.195008787364
"Davos"	"random_20"	10	"PMon"	1.90565637713636
"Davos"	"random_20"	10	"PNig"	7.10606543763636
"Davos"	"random_20"	10	"PSyl"	3.66207167393182
"Davos"	"random_20"	10	"PTre"	1.58144502177273
"Davos"	"random_20"	11	"AAlb"	1.23858097311364
"Davos"	"random_20"	11	"AInc"	1.839459077
"Davos"	"random_20"	11	"BPen"	1.87052408745455
"Davos"	"random_20"	11	"PCem"	277.909823312705
"Davos"	"random_20"	11	"PMon"	2.53534618825
"Davos"	"random_20"	11	"PNig"	7.15684004363636
"Davos"	"random_20"	11	"PSyl"	4.77544804818182
"Davos"	"random_20"	11	"PTre"	1.26880862665909
"Davos"	"random_20"	12	"AAlb"	1.27943136365909
"Davos"	"random_20"	12	"AInc"	1.805731243
"Davos"	"random_20"	12	"BPen"	1.60443456752273
"Davos"	"random_20"	12	"PCem"	309.220059835227
"Davos"	"random_20"	12	"PMon"	1.04367770920455
"Davos"	"random_20"	12	"PNig"	6.90457210638636
"Davos"	"random_20"	12	"PSyl"	3.55490117581818
"Davos"	"random_20"	12	"PTre"	1.46202534159091
"Davos"	"random_20"	13	"AAlb"	1.19515283013636
"Davos"	"random_20"	13	"AInc"	2.12339156925
"Davos"	"random_20"	13	"BPen"	2.25706333468182
"Davos"	"random_20"	13	"PCem"	311.011102101
"Davos"	"random_20"	13	"PMon"	2.34945995872727
"Davos"	"random_20"	13	"PSyl"	4.21231016093182
"Davos"	"random_20"	13	"PTre"	1.40136899734091
"Davos"	"random_20"	14	"AInc"	2.19076556215909
"Davos"	"random_20"	14	"BPen"	2.1849887935
"Davos"	"random_20"	14	"PCem"	298.628907308795
"Davos"	"random_20"	14	"PMon"	3.03176267020455
"Davos"	"random_20"	14	"PSyl"	5.45729334502273
"Davos"	"random_20"	14	"PTre"	1.59811598695455
"Davos"	"random_20"	15	"AInc"	1.99533131020455
"Davos"	"random_20"	15	"BPen"	2.22370002018182
"Davos"	"random_20"	15	"PCem"	315.274489040295
"Davos"	"random_20"	15	"PMon"	1.91973924095455
"Davos"	"random_20"	15	"PSyl"	4.64729190543182
"Davos"	"random_20"	15	"PTre"	1.50623001745455
"Davos"	"random_20"	16	"AInc"	22.1330216486591
"Davos"	"random_20"	16	"BPen"	8.34672162790909
"Davos"	"random_20"	16	"PMon"	6.63657071890909
"Davos"	"random_20"	16	"PSyl"	39.7064881550455
"Davos"	"random_20"	16	"PTre"	13.9964715138636
"Davos"	"random_20"	17	"AInc"	22.3356599754091
"Davos"	"random_20"	17	"BPen"	8.45459888068182
"Davos"	"random_20"	17	"PMon"	7.00260349868182
"Davos"	"random_20"	17	"PSyl"	39.8128277622955
"Davos"	"random_20"	17	"PTre"	13.6591360106591
"Davos"	"random_20"	18	"AInc"	23.87575060325
"Davos"	"random_20"	18	"BPen"	9.01635519090909
"Davos"	"random_20"	18	"PSyl"	38.6428229922727
"Davos"	"random_20"	18	"PTre"	15.1677417042727
"Davos"	"random_20"	19	"AInc"	23.8151575115909
"Davos"	"random_20"	19	"BPen"	8.17990802406818
"Davos"	"random_20"	19	"PSyl"	47.2478891627273
"Davos"	"random_20"	19	"PTre"	13.9237415530909
"Davos"	"random_20"	20	"AInc"	23.9852267130682
"Davos"	"random_20"	20	"BPen"	7.26455066709091
"Davos"	"random_20"	20	"PSyl"	46.0039029731364
"Davos"	"random_20"	20	"PTre"	14.6219728042045
"Davos"	"random_20"	21	"AInc"	23.1743500725
"Davos"	"random_20"	21	"BPen"	8.62564760959091
"Davos"	"random_20"	21	"PSyl"	44.53866907525
"Davos"	"random_20"	21	"PTre"	14.6257436903864
"Davos"	"random_20"	22	"AInc"	22.9893752585682
"Davos"	"random_20"	22	"PSyl"	56.9650729575455
"Davos"	"random_20"	22	"PTre"	14.3571711056136
"Davos"	"random_20"	23	"AInc"	23.0647106613864
"Davos"	"random_20"	23	"PSyl"	58.3652925616364
"Davos"	"random_20"	23	"PTre"	13.9458837711364
"Davos"	"random_20"	24	"PSyl"	98.3513088120909
"Davos"	"random_20"	24	"PTre"	15.5400378145682
"Davos"	"random_20"	25	"PSyl"	99.11687445925
"Davos"	"random_20"	25	"PTre"	15.0903531579091
"Davos"	"random_20"	26	"PSyl"	96.4120680918864
"Davos"	"random_20"	26	"PTre"	14.6570382622727
"Davos"	"random_20"	27	"PSyl"	95.4495659327955
"Davos"	"random_20"	27	"PTre"	15.1271370856591
"Davos"	"random_20"	28	"PSyl"	130.438450373932
"Davos"	"random_20"	29	"PSyl"	132.639955274273
"Davos"	"random_20"	30	"PSyl"	131.463033864682
"Davos"	"random_21"	1	"PAbi"	287.9818503645
"Davos"	"random_21"	1	"PCem"	3.20260661575
"Davos"	"random_21"	1	"PNig"	0.846828629113636
"Davos"	"random_21"	2	"LDec"	6.79762413725
"Davos"	"random_21"	2	"PAbi"	278.87285885075
"Davos"	"random_21"	2	"PCem"	1.85269472918182
"Davos"	"random_21"	2	"PNig"	0.758577095954545
"Davos"	"random_21"	3	"PAbi"	279.424651155773
"Davos"	"random_21"	3	"PCem"	2.57042081620455
"Davos"	"random_21"	3	"PNig"	0.837940371022727
"Davos"	"random_21"	4	"PAbi"	287.489256939818
"Davos"	"random_21"	4	"PCem"	3.74401489065909
"Davos"	"random_21"	5	"PAbi"	283.369756790386
"Davos"	"random_21"	5	"PCem"	1.562836909
"Davos"	"random_21"	6	"PAbi"	286.636153843659
"Davos"	"random_21"	6	"PCem"	1.82895309040909
"Davos"	"random_21"	7	"PAbi"	277.792158002295
"Davos"	"random_21"	7	"PCem"	2.14037333813636
"Davos"	"random_21"	8	"AAlb"	1.07520330711364
"Davos"	"random_21"	8	"AInc"	2.10897687652273
"Davos"	"random_21"	8	"BPen"	2.10511840888636
"Davos"	"random_21"	8	"LDec"	66.2268205182727
"Davos"	"random_21"	8	"PCem"	264.832357198568
"Davos"	"random_21"	8	"PSyl"	2.34358333968182
"Davos"	"random_21"	8	"PTre"	1.45168108675
"Davos"	"random_21"	9	"AAlb"	3.59147507922727
"Davos"	"random_21"	9	"AInc"	11.2157191287955
"Davos"	"random_21"	9	"BPen"	5.13169297422727
"Davos"	"random_21"	9	"LDec"	191.731288797818
"Davos"	"random_21"	9	"PSyl"	16.1251573660455
"Davos"	"random_21"	9	"PTre"	6.97333554284091
"Davos"	"random_21"	9	"SAuc"	0.787342549454545
"Davos"	"random_21"	10	"AAlb"	5.91491785009091
"Davos"	"random_21"	10	"AInc"	11.4214909354545
"Davos"	"random_21"	10	"BPen"	5.30516729493182
"Davos"	"random_21"	10	"LDec"	170.387531682773
"Davos"	"random_21"	10	"PSyl"	18.7294005488409
"Davos"	"random_21"	10	"PTre"	7.28248355731818
"Davos"	"random_21"	10	"SAuc"	0.841881569409091
"Davos"	"random_21"	11	"AAlb"	3.91177595029545
"Davos"	"random_21"	11	"AInc"	14.28966090625
"Davos"	"random_21"	11	"BPen"	5.38708463909091
"Davos"	"random_21"	11	"LDec"	134.763240256273
"Davos"	"random_21"	11	"PSyl"	20.1216649352045
"Davos"	"random_21"	11	"PTre"	8.35945643847727
"Davos"	"random_21"	11	"SAuc"	0.992227944931818
"Davos"	"random_21"	12	"AAlb"	5.02385569309091
"Davos"	"random_21"	12	"AInc"	10.9062017429545
"Davos"	"random_21"	12	"LDec"	198.551180449227
"Davos"	"random_21"	12	"PSyl"	17.8701146148409
"Davos"	"random_21"	12	"PTre"	6.87066054579546
"Davos"	"random_21"	12	"SAuc"	0.828014421568182
"Davos"	"random_21"	13	"AAlb"	4.11141204911364
"Davos"	"random_21"	13	"AInc"	14.6872195725909
"Davos"	"random_21"	13	"LDec"	199.738512331659
"Davos"	"random_21"	13	"PSyl"	24.2842299473864
"Davos"	"random_21"	13	"SAuc"	1.13424864352273
"Davos"	"random_21"	14	"AAlb"	5.80154687084091
"Davos"	"random_21"	14	"AInc"	25.8168980027045
"Davos"	"random_21"	14	"PSyl"	71.2525580208864
"Davos"	"random_21"	14	"SAuc"	1.77959736377273
