"species"	"mixture_t_ha"	"site"	"order"	"simul"	"mixture_relative"	"persists"
"TCor"	0.012618	"Basel"	"random_1"	8	0.00600873166141573	TRUE
"TPla"	0.013304	"Basel"	"random_1"	8	0.00633540703942581	TRUE
"UGla"	0.071287	"Basel"	"random_1"	8	0.0339470957320767	TRUE
"AAlb"	0.015213	"Basel"	"random_1"	9	0.00625425758595442	TRUE
"AInc"	0.002757	"Basel"	"random_1"	9	0.00113343772855297	FALSE
"APla"	0.041167	"Basel"	"random_1"	9	0.0169242767396954	TRUE
"APse"	0.09249	"Basel"	"random_1"	9	0.0380238141145681	TRUE
"AVir"	0	"Basel"	"random_1"	9	0	FALSE
"BPen"	0.012865	"Basel"	"random_1"	9	0.00528896495387521	FALSE
"CBet"	0.137751	"Basel"	"random_1"	9	0.0566311862698223	TRUE
"FExc"	0.028884	"Basel"	"random_1"	9	0.0118745793803134	TRUE
"FSyl"	1.007622	"Basel"	"random_1"	9	0.414246206354734	TRUE
"LDec"	0.030194	"Basel"	"random_1"	9	0.0124131370242758	FALSE
"PAbi"	0.029124	"Basel"	"random_1"	9	0.0119732464295889	TRUE
"PCem"	0.000213	"Basel"	"random_1"	9	8.75670062320575e-05	FALSE
"PMon"	0.00074	"Basel"	"random_1"	9	0.00030422340193297	FALSE
"PNig"	0.006051	"Basel"	"random_1"	9	0.00248764297986	FALSE
"PTre"	0.050546	"Basel"	"random_1"	9	0.0207801028028431	TRUE
"QPet"	0.477012	"Basel"	"random_1"	9	0.196105693787635	TRUE
"QRob"	0.291527	"Basel"	"random_1"	9	0.119850453642315	TRUE
"SAri"	0.001159	"Basel"	"random_1"	9	0.000476479625459881	FALSE
"TBac"	0.001595	"Basel"	"random_1"	9	0.000655724764977144	FALSE
"TCor"	0.053554	"Basel"	"random_1"	9	0.0220167298204301	TRUE
"TPla"	0.035293	"Basel"	"random_1"	9	0.0145094007086761	TRUE
"UGla"	0.116666	"Basel"	"random_1"	9	0.0479628748782593	TRUE
"AAlb"	0.015756	"Basel"	"random_1"	10	0.00648642506832854	TRUE
"AInc"	0.002963	"Basel"	"random_1"	10	0.0012198068975284	FALSE
"APla"	0.048938	"Basel"	"random_1"	10	0.0201467802737917	TRUE
"APse"	0.104898	"Basel"	"random_1"	10	0.0431843752740243	TRUE
"AVir"	0	"Basel"	"random_1"	10	0	FALSE
"CBet"	0.139979	"Basel"	"random_1"	10	0.0576265101954532	TRUE
"FExc"	0.028121	"Basel"	"random_1"	10	0.011576844335267	TRUE
"FSyl"	1.028613	"Basel"	"random_1"	10	0.423459072658582	TRUE
"LDec"	0.031578	"Basel"	"random_1"	10	0.0130000209956638	FALSE
"PAbi"	0.030521	"Basel"	"random_1"	10	0.0125648755718745	FALSE
"PCem"	0.000427	"Basel"	"random_1"	10	0.000175787224179759	FALSE
"PMon"	0.000647	"Basel"	"random_1"	10	0.000266356754202117	FALSE
"PNig"	0.005845	"Basel"	"random_1"	10	0.00240626774082129	FALSE
"PTre"	0.042287	"Basel"	"random_1"	10	0.017408698709343	TRUE
"QPet"	0.37135	"Basel"	"random_1"	10	0.152877249880922	TRUE
"QRob"	0.351299	"Basel"	"random_1"	10	0.144622660578748	TRUE
"SAri"	0.001028	"Basel"	"random_1"	10	0.000423206713013565	FALSE
"TBac"	0.001737	"Basel"	"random_1"	10	0.000715087607494711	FALSE
"TCor"	0.055699	"Basel"	"random_1"	10	0.0229301466032515	TRUE
"TPla"	0.04153	"Basel"	"random_1"	10	0.0170970571901297	TRUE
"UGla"	0.125857	"Basel"	"random_1"	10	0.0518127697273816	TRUE
"AAlb"	0.012588	"Basel"	"random_1"	11	0.00526619423755857	TRUE
"AInc"	0.002952	"Basel"	"random_1"	11	0.00123497024064767	FALSE
"APla"	0.041816	"Basel"	"random_1"	11	0.0174937383410986	TRUE
"APse"	0.094797	"Basel"	"random_1"	11	0.0396583583681157	TRUE
"AVir"	1.2e-05	"Basel"	"random_1"	11	5.0202042302751e-06	FALSE
"CBet"	0.142715	"Basel"	"random_1"	11	0.0597048705603092	TRUE
"FExc"	0.02499	"Basel"	"random_1"	11	0.0104545753095479	FALSE
"FSyl"	0.969986	"Basel"	"random_1"	11	0.405793985042301	TRUE
"PAbi"	0.026552	"Basel"	"random_1"	11	0.0111080385601887	FALSE
"PCem"	0.000257	"Basel"	"random_1"	11	0.000107516040598392	FALSE
